name1	name2	similarity
detre katalin	elek anita	52
detre katalin	serge charton	54
detre katalin	andrzej kramarz	50
detre katalin	bendek katalin	74
detre katalin	meeri koutaniemi	48
detre katalin	universitatea arta si design	44
detre katalin	albert adam	42
detre katalin	siegfried zielinski	44
detre katalin	erdodi katalin	74
detre katalin	veghseo klara	46
detre katalin	kerstin gabain	52
detre katalin	tadeusz kantor	44
detre katalin	sztrehalet oxana	48
detre katalin	kroo anita	43
detre katalin	pasztor marta	46
detre katalin	feher david	42
detre katalin	krawczun halina	43
detre katalin	szauder david	46
detre katalin	kuratorfekete janos	44
detre katalin	nemeth istvan	46
detre katalin	batai sandor szombathy balint	43
detre katalin	fekete reka	50
detre katalin	mahmoud maktabi	43
detre katalin	fekete szilvia	44
detre katalin	terv mediatora	44
detre katalin	seres sandor	48
detre katalin	fodor tibor	42
detre katalin	fernezelyi marton	47
detre katalin	szekely zoltan	44
detre katalin	lene haar	45
detre katalin	beres alexandra	50
detre katalin	rekasi attila	46
detre katalin	ef zambo istvan	43
detre katalin	kiss katalin	64
detre katalin	antalaci bereczki kata	46
detre katalin	tervezografika tanszek ma	42
detre katalin	dalibor chatrny	43
detre katalin	torgyik katalin	71
detre katalin	halega krisztian	41
detre katalin	szentpeteri marton	45
detre katalin	torange khonsari	48
detre katalin	renata pinterova	48
detre katalin	gerlinde pistner	41
detre katalin	marton katalin	67
detre katalin	tortelli lilla	44
detre katalin	madar reka	43
detre katalin	temesi apol	42
detre katalin	rudas klari	42
detre katalin	netherlands media art institute	41
detre katalin	fejer andor	42
detre katalin	heba amin	45
detre katalin	gerzson pal	42
jolanta kusmerska	lucian bernhard	44
jolanta kusmerska	kengo kuma eloszavaval	41
jolanta kusmerska	csanalosi maria	44
jolanta kusmerska	horvath emese	47
jolanta kusmerska	jana kapelova	53
jolanta kusmerska	barta eva	46
jolanta kusmerska	az fkse	42
jolanta kusmerska	roth miksa	44
jolanta kusmerska	karen mirza	43
jolanta kusmerska	johan keuken	55
jolanta kusmerska	kanocz petra	41
jolanta kusmerska	hans kotter	43
jolanta kusmerska	kutasy mercedesz	42
jolanta kusmerska	molnar peter	48
jolanta kusmerska	kozmata ferenc	45
jolanta kusmerska	zoltan maria flora	46
jolanta kusmerska	jaroslav rossler	48
jolanta kusmerska	biljana klara klaric	49
